provider_id,provider_name,system_family,indicator_id,indicator_name,pillar,subpillar,indicator_value,norm_known,norm_evidence,evidence_url,evidence_excerpt
elyza,ELYZA,ELYZA Japanese LLMs,ACC5,Regulatory compliance disclosures,Accountability,Regulatory compliance disclosures,Unknown,,0.0,,
elyza,ELYZA,ELYZA Japanese LLMs,ACC6,Policy enforcement evidence,Accountability,Policy enforcement evidence,Unknown,,0.0,,
elyza,ELYZA,ELYZA Japanese LLMs,ACC7,Data processing addendum (DPA),Accountability,Data processing addendum (DPA),Unknown,,0.0,,
elyza,ELYZA,ELYZA Japanese LLMs,ACC8,Input/output logging controls,Accountability,Input/output logging controls,Unknown,,0.0,,
elyza,ELYZA,ELYZA Japanese LLMs,ACC9,Content provenance / watermarking,Accountability,Content provenance / watermarking,Unknown,,0.0,,
elyza,ELYZA,ELYZA Japanese LLMs,ACC10,Responsible release process,Accountability,Responsible release process,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),GOV1,Stakeholder advisory mechanism,Participatory governance,Stakeholder advisory mechanism,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),GOV2,Public consultation on model/policy,Participatory governance,Public consultation on model/policy,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),GOV3,Issue tracker for user feedback,Participatory governance,Issue tracker for user feedback,0,0.0,0.0,https://www.ai21.com/studio,No public issue tracker; feedback limited to support channels.
ai21,AI21 Labs,Jurassic (J2/J3),GOV4,Participatory red teaming,Participatory governance,Participatory red teaming,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),GOV5,Data rights & consent deals,Participatory governance,Data rights & consent deals,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),GOV6,Civil society partnerships,Participatory governance,Civil society partnerships,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),GOV7,Training data opt-out,Participatory governance,Training data opt-out,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),GOV8,Participatory evaluation,Participatory governance,Participatory evaluation,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),GOV9,Model policy protects vulnerable groups,Participatory governance,Model policy protects vulnerable groups,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),GOV10,Independent oversight,Participatory governance,Independent oversight,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC1,Supported UI languages (count),Inclusivity & diversity,Supported UI languages (count),Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC2,Low-resource language coverage,Inclusivity & diversity,Low-resource language coverage,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC3,Accessibility features,Inclusivity & diversity,Accessibility features,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC4,Disaggregated safety metrics,Inclusivity & diversity,Disaggregated safety metrics,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC5,Dataset demographic documentation,Inclusivity & diversity,Dataset demographic documentation,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC6,On-device / low-resource deployment,Inclusivity & diversity,On-device / low-resource deployment,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC7,Community co-authorship,Inclusivity & diversity,Community co-authorship,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC8,Equitable pricing/access,Inclusivity & diversity,Equitable pricing/access,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC9,Geo availability breadth,Inclusivity & diversity,Geo availability breadth,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),INC10,Safety for marginalized identities,Inclusivity & diversity,Safety for marginalized identities,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),TRA1,System/model card published,Transparency,System/model card published,Unknown,,0.0,https://www.ai21.com/studio,Unverified for closed models.
ai21,AI21 Labs,Jurassic (J2/J3),TRA2,Training data sources disclosed,Transparency,Training data sources disclosed,0,0.0,0.0,https://www.ai21.com/studio,Training data sources described at high-level/dataset list depending on family.
ai21,AI21 Labs,Jurassic (J2/J3),TRA3,License is explicit & reproducible,Transparency,License is explicit & reproducible,No,0.0,0.0,https://www.ai21.com/studio,License/terms listed: AI21 Terms
ai21,AI21 Labs,Jurassic (J2/J3),TRA4,Evaluation suite & methodology,Transparency,Evaluation suite & methodology,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),TRA5,Versioned release notes/changelog,Transparency,Versioned release notes/changelog,Unknown,,0.0,https://www.ai21.com/studio,No clear release/changelog page identified.
ai21,AI21 Labs,Jurassic (J2/J3),TRA6,Data retention & privacy,Transparency,Data retention & privacy,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),TRA7,Safety & use policy clarity,Transparency,Safety & use policy clarity,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),TRA8,Incident/abuse transparency report,Transparency,Incident/abuse transparency report,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),TRA9,Reproducible training recipe,Transparency,Reproducible training recipe,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),TRA10,Open weights availability,Transparency,Open weights availability,No,0.0,0.0,https://www.ai21.com/studio,Access via API or app; no model weight downloads.
ai21,AI21 Labs,Jurassic (J2/J3),ACC1,Bug bounty / VDP,Accountability,Bug bounty / VDP,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),ACC2,User appeals/redress,Accountability,User appeals/redress,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),ACC3,Third-party audit/assurance,Accountability,Third-party audit/assurance,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),ACC4,Independent red team evaluation,Accountability,Independent red team evaluation,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),ACC5,Regulatory compliance disclosures,Accountability,Regulatory compliance disclosures,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),ACC6,Policy enforcement evidence,Accountability,Policy enforcement evidence,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),ACC7,Data processing addendum (DPA),Accountability,Data processing addendum (DPA),Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),ACC8,Input/output logging controls,Accountability,Input/output logging controls,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),ACC9,Content provenance / watermarking,Accountability,Content provenance / watermarking,Unknown,,0.0,,
ai21,AI21 Labs,Jurassic (J2/J3),ACC10,Responsible release process,Accountability,Responsible release process,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV1,Stakeholder advisory mechanism,Participatory governance,Stakeholder advisory mechanism,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV2,Public consultation on model/policy,Participatory governance,Public consultation on model/policy,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV3,Issue tracker for user feedback,Participatory governance,Issue tracker for user feedback,1,0.5,0.5,https://huggingface.co/ai4bharat/OpenHathi-7B/discussions,Public Hugging Face 'Discussions' exist for model feedback.
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV4,Participatory red teaming,Participatory governance,Participatory red teaming,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV5,Data rights & consent deals,Participatory governance,Data rights & consent deals,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV6,Civil society partnerships,Participatory governance,Civil society partnerships,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV7,Training data opt-out,Participatory governance,Training data opt-out,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV8,Participatory evaluation,Participatory governance,Participatory evaluation,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV9,Model policy protects vulnerable groups,Participatory governance,Model policy protects vulnerable groups,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV10,Independent oversight,Participatory governance,Independent oversight,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC1,Supported UI languages (count),Inclusivity & diversity,Supported UI languages (count),Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC2,Low-resource language coverage,Inclusivity & diversity,Low-resource language coverage,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC3,Accessibility features,Inclusivity & diversity,Accessibility features,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC4,Disaggregated safety metrics,Inclusivity & diversity,Disaggregated safety metrics,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC5,Dataset demographic documentation,Inclusivity & diversity,Dataset demographic documentation,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC6,On-device / low-resource deployment,Inclusivity & diversity,On-device / low-resource deployment,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC7,Community co-authorship,Inclusivity & diversity,Community co-authorship,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC8,Equitable pricing/access,Inclusivity & diversity,Equitable pricing/access,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC9,Geo availability breadth,Inclusivity & diversity,Geo availability breadth,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,INC10,Safety for marginalized identities,Inclusivity & diversity,Safety for marginalized identities,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA1,System/model card published,Transparency,System/model card published,Yes,1.0,1.0,https://huggingface.co/ai4bharat/OpenHathi-7B,Model card available on model hub/repo.
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA2,Training data sources disclosed,Transparency,Training data sources disclosed,1,0.5,0.5,https://huggingface.co/ai4bharat/OpenHathi-7B,Training data sources described at high-level/dataset list depending on family.
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA3,License is explicit & reproducible,Transparency,License is explicit & reproducible,Yes,1.0,1.0,https://huggingface.co/ai4bharat/OpenHathi-7B,License/terms listed: Apache-2.0/custom
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA4,Evaluation suite & methodology,Transparency,Evaluation suite & methodology,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA5,Versioned release notes/changelog,Transparency,Versioned release notes/changelog,Yes,1.0,1.0,https://huggingface.co/ai4bharat/OpenHathi-7B#files,Versioned releases available (GitHub/HF tags).
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA6,Data retention & privacy,Transparency,Data retention & privacy,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA7,Safety & use policy clarity,Transparency,Safety & use policy clarity,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA8,Incident/abuse transparency report,Transparency,Incident/abuse transparency report,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA9,Reproducible training recipe,Transparency,Reproducible training recipe,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA10,Open weights availability,Transparency,Open weights availability,Yes,1.0,1.0,https://huggingface.co/ai4bharat/OpenHathi-7B,Some weights available (subset/variants); others not.
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC1,Bug bounty / VDP,Accountability,Bug bounty / VDP,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC2,User appeals/redress,Accountability,User appeals/redress,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC3,Third-party audit/assurance,Accountability,Third-party audit/assurance,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC4,Independent red team evaluation,Accountability,Independent red team evaluation,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC5,Regulatory compliance disclosures,Accountability,Regulatory compliance disclosures,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC6,Policy enforcement evidence,Accountability,Policy enforcement evidence,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC7,Data processing addendum (DPA),Accountability,Data processing addendum (DPA),Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC8,Input/output logging controls,Accountability,Input/output logging controls,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC9,Content provenance / watermarking,Accountability,Content provenance / watermarking,Unknown,,0.0,,
sarvam,Sarvam AI,OpenHathi / Sarvam models,ACC10,Responsible release process,Accountability,Responsible release process,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,GOV1,Stakeholder advisory mechanism,Participatory governance,Stakeholder advisory mechanism,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,GOV2,Public consultation on model/policy,Participatory governance,Public consultation on model/policy,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,GOV3,Issue tracker for user feedback,Participatory governance,Issue tracker for user feedback,0,0.0,0.0,https://www.krutrim.com/,No public issue tracker; feedback limited to support channels.
krutrim,Krutrim (Ola),Krutrim LLM,GOV4,Participatory red teaming,Participatory governance,Participatory red teaming,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,GOV5,Data rights & consent deals,Participatory governance,Data rights & consent deals,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,GOV6,Civil society partnerships,Participatory governance,Civil society partnerships,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,GOV7,Training data opt-out,Participatory governance,Training data opt-out,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,GOV8,Participatory evaluation,Participatory governance,Participatory evaluation,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,GOV9,Model policy protects vulnerable groups,Participatory governance,Model policy protects vulnerable groups,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,GOV10,Independent oversight,Participatory governance,Independent oversight,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC1,Supported UI languages (count),Inclusivity & diversity,Supported UI languages (count),Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC2,Low-resource language coverage,Inclusivity & diversity,Low-resource language coverage,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC3,Accessibility features,Inclusivity & diversity,Accessibility features,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC4,Disaggregated safety metrics,Inclusivity & diversity,Disaggregated safety metrics,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC5,Dataset demographic documentation,Inclusivity & diversity,Dataset demographic documentation,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC6,On-device / low-resource deployment,Inclusivity & diversity,On-device / low-resource deployment,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC7,Community co-authorship,Inclusivity & diversity,Community co-authorship,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC8,Equitable pricing/access,Inclusivity & diversity,Equitable pricing/access,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC9,Geo availability breadth,Inclusivity & diversity,Geo availability breadth,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,INC10,Safety for marginalized identities,Inclusivity & diversity,Safety for marginalized identities,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,TRA1,System/model card published,Transparency,System/model card published,Unknown,,0.0,https://www.krutrim.com/,Unverified for closed models.
krutrim,Krutrim (Ola),Krutrim LLM,TRA2,Training data sources disclosed,Transparency,Training data sources disclosed,0,0.0,0.0,https://www.krutrim.com/,Training data sources described at high-level/dataset list depending on family.
krutrim,Krutrim (Ola),Krutrim LLM,TRA3,License is explicit & reproducible,Transparency,License is explicit & reproducible,No,0.0,0.0,https://www.krutrim.com/,License/terms listed: Krutrim Terms
krutrim,Krutrim (Ola),Krutrim LLM,TRA4,Evaluation suite & methodology,Transparency,Evaluation suite & methodology,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,TRA5,Versioned release notes/changelog,Transparency,Versioned release notes/changelog,Unknown,,0.0,https://www.krutrim.com/,No clear release/changelog page identified.
krutrim,Krutrim (Ola),Krutrim LLM,TRA6,Data retention & privacy,Transparency,Data retention & privacy,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,TRA7,Safety & use policy clarity,Transparency,Safety & use policy clarity,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,TRA8,Incident/abuse transparency report,Transparency,Incident/abuse transparency report,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,TRA9,Reproducible training recipe,Transparency,Reproducible training recipe,Unknown,,0.0,,
krutrim,Krutrim (Ola),Krutrim LLM,TRA10,Open weights availability,Transparency,Open weights availability,No,0.0,0.0,https://www.krutrim.com/,Access via API or app; no model weight downloads.
